index,x,y,z
0,0.8028308749198914,0.7767900228500366,-7.679309632635523e-09 
1,0.8123116493225098,0.7464169263839722,-0.006081060506403446 
2,0.8238894939422607,0.7192701697349548,-0.013353301212191582 
3,0.8302947878837585,0.690689206123352,-0.01946011558175087 
4,0.8322408199310303,0.6667430400848389,-0.025213103741407394 
5,0.8458173871040344,0.746860146522522,-0.020288586616516113 
6,0.8620104789733887,0.7276511192321777,-0.03069617599248886 
7,0.8724510073661804,0.7102394104003906,-0.036449551582336426 
8,0.8794415593147278,0.6974945664405823,-0.03921176493167877 
9,0.8530092239379883,0.7706462740898132,-0.02054874412715435 
10,0.8831650018692017,0.7570708394050598,-0.03052242286503315 
11,0.8884761333465576,0.7368955016136169,-0.03087514080107212 
12,0.8858257532119751,0.7237098813056946,-0.029453957453370094 
13,0.8557194471359253,0.7881056070327759,-0.020478161051869392 
14,0.8866235017776489,0.7830369472503662,-0.02793087251484394 
15,0.8920196294784546,0.7630703449249268,-0.02402389422059059 
16,0.8896708488464355,0.7494143843650818,-0.019161907956004143 
17,0.8539794087409973,0.8014323711395264,-0.020748302340507507 
18,0.8809731006622314,0.8060610890388489,-0.023994173854589462 
19,0.8880530595779419,0.7930596470832825,-0.02020605094730854 
20,0.8884739279747009,0.7809944152832031,-0.01600184664130211 
