time,index,x,y,z,pose_id
0:00:00.109405,0,0.5362538695335388,0.23822373151779175,-0.8885909914970398,CHARACTERISTIC 
0:00:00.109405,1,0.5638474822044373,0.1928771585226059,-0.8383498191833496,CHARACTERISTIC 
0:00:00.109405,2,0.57743239402771,0.19405841827392578,-0.8383535146713257,CHARACTERISTIC 
0:00:00.109405,3,0.5919293761253357,0.19636297225952148,-0.8382220268249512,CHARACTERISTIC 
0:00:00.109405,4,0.5066073536872864,0.19390273094177246,-0.8270291090011597,CHARACTERISTIC 
0:00:00.109405,5,0.4894644618034363,0.19678770005702972,-0.8267423510551453,CHARACTERISTIC 
0:00:00.109405,6,0.4759417176246643,0.19992589950561523,-0.8273941278457642,CHARACTERISTIC 
0:00:00.109405,7,0.6165693402290344,0.2276047319173813,-0.49374231696128845,CHARACTERISTIC 
0:00:00.109405,8,0.46545082330703735,0.23535054922103882,-0.4275815486907959,CHARACTERISTIC 
0:00:00.109405,9,0.5690341591835022,0.30049413442611694,-0.7647750377655029,CHARACTERISTIC 
0:00:00.109405,10,0.5036516785621643,0.3085257411003113,-0.746583878993988,CHARACTERISTIC 
0:00:00.109405,11,0.7296913266181946,0.541577935218811,-0.28492864966392517,CHARACTERISTIC 
0:00:00.109405,12,0.3863223195075989,0.5215803384780884,-0.32168713212013245,CHARACTERISTIC 
0:00:00.109405,13,0.7746434211730957,0.9585538506507874,-0.2631514072418213,CHARACTERISTIC 
0:00:00.109405,14,0.2713463604450226,0.92745441198349,-0.7836135625839233,CHARACTERISTIC 
0:00:00.109405,15,0.7656527757644653,1.2808870077133179,-0.4888712763786316,CHARACTERISTIC 
0:00:00.109405,16,0.5101578831672668,0.694706380367279,-1.4000186920166016,CHARACTERISTIC 
0:00:00.109405,17,0.7793613076210022,1.3885892629623413,-0.5622576475143433,CHARACTERISTIC 
0:00:00.109405,18,0.584904670715332,0.646429181098938,-1.5420725345611572,CHARACTERISTIC 
0:00:00.109405,19,0.7469804286956787,1.3766361474990845,-0.6047182679176331,CHARACTERISTIC 
0:00:00.109405,20,0.5936044454574585,0.6096675395965576,-1.4714378118515015,CHARACTERISTIC 
0:00:00.109405,21,0.7297208309173584,1.3340092897415161,-0.5152586102485657,CHARACTERISTIC 
