time,index,x,y,z,pose_id
0:00:00.117854,0,0.4958411753177643,0.23140311241149902,-0.7718905210494995,BID 
0:00:00.117854,1,0.5241361260414124,0.18449735641479492,-0.7158764600753784,BID 
0:00:00.117854,2,0.5402365326881409,0.18481574952602386,-0.7158426642417908,BID 
0:00:00.117854,3,0.5538918972015381,0.18601632118225098,-0.7157284617424011,BID 
0:00:00.117854,4,0.472747802734375,0.1847630888223648,-0.7214069366455078,BID 
0:00:00.117854,5,0.4539223611354828,0.1859344094991684,-0.7210227847099304,BID 
0:00:00.117854,6,0.438432514667511,0.18777179718017578,-0.7215434908866882,BID 
0:00:00.117854,7,0.5750124454498291,0.21217060089111328,-0.35201677680015564,BID 
0:00:00.117854,8,0.4206612706184387,0.2173004150390625,-0.36411529779434204,BID 
0:00:00.117854,9,0.5234590172767639,0.2960190773010254,-0.6391107439994812,BID 
0:00:00.117854,10,0.46504631638526917,0.29361391067504883,-0.6422004699707031,BID 
0:00:00.117854,11,0.664713978767395,0.5464293360710144,-0.12412534654140472,BID 
0:00:00.117854,12,0.331100195646286,0.5293611884117126,-0.32009682059288025,BID 
0:00:00.117854,13,0.6881800293922424,0.9379419088363647,-0.09301166236400604,BID 
0:00:00.117854,14,0.27367982268333435,0.964314877986908,-0.7837879061698914,BID 
0:00:00.117854,15,0.7122865915298462,1.232146978378296,-0.3928491473197937,BID 
0:00:00.117854,16,0.4402638375759125,0.7429292798042297,-1.4648863077163696,BID 
0:00:00.117854,17,0.76145339012146,1.3348069190979004,-0.46595802903175354,BID 
0:00:00.117854,18,0.4816402792930603,0.67432701587677,-1.6032350063323975,BID 
0:00:00.117854,19,0.73981773853302,1.319985270500183,-0.5144018530845642,BID 
0:00:00.117854,20,0.46768108010292053,0.6086869835853577,-1.5756292343139648,BID 
0:00:00.117854,21,0.7177137732505798,1.2821898460388184,-0.4268929064273834,BID 
0:00:00.117854,22,0.4595802426338196,0.6219536662101746,-1.4641118049621582,BID 
0:00:00.117854,23,0.5998824834823608,1.199907660484314,0.019629817456007004,BID 
0:00:00.117854,24,0.3513741195201874,1.1943272352218628,-0.016617929562926292,BID 
0:00:00.117854,25,0.585492730140686,1.704634189605713,0.03471672162413597,BID 
0:00:00.117854,26,0.3584035336971283,1.6959571838378906,0.051752038300037384,BID 
0:00:00.117854,27,0.5627129077911377,2.155825614929199,0.5635999441146851,BID 
0:00:00.117854,28,0.34732431173324585,2.147494077682495,0.48361286520957947,BID 
0:00:00.117854,29,0.5674149990081787,2.214416742324829,0.5831910967826843,BID 
0:00:00.117854,30,0.3325764536857605,2.2110040187835693,0.5137631893157959,BID 
