time,index,x,y,z,pose_id
0:00:00.225088,0,0.5081302523612976,0.20525318384170532,-0.8796605467796326,EYE-CATCHING 
0:00:00.225088,1,0.5270048975944519,0.16402268409729004,-0.8405656218528748,EYE-CATCHING 
0:00:00.225088,2,0.5393462777137756,0.1638636589050293,-0.8408711552619934,EYE-CATCHING 
0:00:00.225088,3,0.5510246753692627,0.16393864154815674,-0.8410084843635559,EYE-CATCHING 
0:00:00.225088,4,0.48820069432258606,0.16540133953094482,-0.8387987613677979,EYE-CATCHING 
0:00:00.225088,5,0.475435346364975,0.1670517921447754,-0.8388708233833313,EYE-CATCHING 
0:00:00.225088,6,0.4639636278152466,0.1688404083251953,-0.8393006920814514,EYE-CATCHING 
0:00:00.225088,7,0.5740506649017334,0.1898033618927002,-0.535552978515625,EYE-CATCHING 
0:00:00.225088,8,0.4508449137210846,0.1953819990158081,-0.5205521583557129,EYE-CATCHING 
0:00:00.225088,9,0.5330816507339478,0.26393061876296997,-0.7617669701576233,EYE-CATCHING 
0:00:00.225088,10,0.4881742596626282,0.2674843668937683,-0.7577923536300659,EYE-CATCHING 
0:00:00.225088,11,0.651479959487915,0.4713239073753357,-0.32611608505249023,EYE-CATCHING 
0:00:00.225088,12,0.3903796374797821,0.475636750459671,-0.26523590087890625,EYE-CATCHING 
0:00:00.225088,13,0.6786549091339111,0.8424240946769714,-0.2443007528781891,EYE-CATCHING 
0:00:00.225088,14,0.3529936969280243,0.846916139125824,-0.14841780066490173,EYE-CATCHING 
0:00:00.225088,15,0.6045783162117004,1.0907886028289795,-0.5319488048553467,EYE-CATCHING 
0:00:00.225088,16,0.3943531811237335,1.0940300226211548,-0.46894797682762146,EYE-CATCHING 
0:00:00.225088,17,0.5979899168014526,1.212444543838501,-0.628692626953125,EYE-CATCHING 
0:00:00.225088,18,0.4043459892272949,1.2031694650650024,-0.5602918267250061,EYE-CATCHING 
0:00:00.225088,19,0.5840012431144714,1.1869901418685913,-0.6955527067184448,EYE-CATCHING 
0:00:00.225088,20,0.4203631579875946,1.1743223667144775,-0.6382657289505005,EYE-CATCHING 
0:00:00.225088,21,0.5797854661941528,1.1461739540100098,-0.5671024322509766,EYE-CATCHING 
0:00:00.225088,22,0.4228117763996124,1.133044719696045,-0.5067365169525146,EYE-CATCHING 
0:00:00.225088,23,0.5921250581741333,1.1313139200210571,-0.05090140551328659,EYE-CATCHING 
0:00:00.225088,24,0.4325984716415405,1.1220338344573975,0.052281495183706284,EYE-CATCHING 
0:00:00.225088,25,0.5756993889808655,1.643160104751587,0.011238076724112034,EYE-CATCHING 
0:00:00.225088,26,0.41234269738197327,1.621031403541565,0.04872279241681099,EYE-CATCHING 
0:00:00.225088,27,0.5684704184532166,2.097996234893799,0.4397088289260864,EYE-CATCHING 
0:00:00.225088,28,0.41215863823890686,2.090350389480591,0.37297162413597107,EYE-CATCHING 
0:00:00.225088,29,0.5708377957344055,2.16330623626709,0.4570673704147339,EYE-CATCHING 
0:00:00.225088,30,0.41376203298568726,2.1576576232910156,0.3899986147880554,EYE-CATCHING 
0:00:00.225088,31,0.5417112708091736,2.2382142543792725,0.0617414228618145,EYE-CATCHING 
0:00:00.225088,32,0.42549437284469604,2.2327122688293457,-0.03398364037275314,EYE-CATCHING 
0:00:00.275637,0,0.506493330001831,0.19712881743907928,-0.8863610625267029,EYE-CATCHING 
0:00:00.275637,1,0.5255020260810852,0.15969759225845337,-0.8478067517280579,EYE-CATCHING 
0:00:00.275637,2,0.5384401082992554,0.15962110459804535,-0.8480350971221924,EYE-CATCHING 
0:00:00.275637,3,0.5498981475830078,0.15980646014213562,-0.8480532765388489,EYE-CATCHING 
0:00:00.275637,4,0.4867076575756073,0.16288770735263824,-0.8476449251174927,EYE-CATCHING 
0:00:00.275637,5,0.47451111674308777,0.16507330536842346,-0.8477833271026611,EYE-CATCHING 
0:00:00.275637,6,0.4636576473712921,0.16740889847278595,-0.8482734560966492,EYE-CATCHING 
0:00:00.275637,7,0.5715945363044739,0.18874776363372803,-0.5502989888191223,EYE-CATCHING 
0:00:00.275637,8,0.45081186294555664,0.19520258903503418,-0.5426844358444214,EYE-CATCHING 
0:00:00.275637,9,0.5329733490943909,0.25133901834487915,-0.7721850275993347,EYE-CATCHING 
0:00:00.275637,10,0.4864138066768646,0.25155702233314514,-0.7701777219772339,EYE-CATCHING 
0:00:00.275637,11,0.6514474749565125,0.4712086617946625,-0.32574060559272766,EYE-CATCHING 
0:00:00.275637,12,0.3893180787563324,0.4764209985733032,-0.33316484093666077,EYE-CATCHING 
0:00:00.275637,13,0.6757069230079651,0.8502252697944641,-0.19940179586410522,EYE-CATCHING 
0:00:00.275637,14,0.35155946016311646,0.8507322669029236,-0.23024310171604156,EYE-CATCHING 
0:00:00.275637,15,0.6061871647834778,1.09051513671875,-0.4125371277332306,EYE-CATCHING 
0:00:00.275637,16,0.3968028128147125,1.0924545526504517,-0.5005170702934265,EYE-CATCHING 
0:00:00.275637,17,0.5959073901176453,1.202404499053955,-0.4800117313861847,EYE-CATCHING 
0:00:00.275637,18,0.4077872037887573,1.2007099390029907,-0.5842231512069702,EYE-CATCHING 
0:00:00.275637,19,0.5836377739906311,1.1777585744857788,-0.5427466034889221,EYE-CATCHING 
0:00:00.275637,20,0.423078328371048,1.1697311401367188,-0.6485207080841064,EYE-CATCHING 
0:00:00.275637,21,0.5796359777450562,1.1380192041397095,-0.44410303235054016,EYE-CATCHING 
0:00:00.275637,22,0.4251328706741333,1.1293466091156006,-0.531031608581543,EYE-CATCHING 
0:00:00.275637,23,0.6003473997116089,1.0906407833099365,-0.032605335116386414,EYE-CATCHING 
0:00:00.275637,24,0.433688223361969,1.0906376838684082,0.03409101441502571,EYE-CATCHING 
0:00:00.275637,25,0.5772183537483215,1.643157958984375,0.01328040286898613,EYE-CATCHING 
0:00:00.275637,26,0.412625253200531,1.619998812675476,0.016991127282381058,EYE-CATCHING 
0:00:00.275637,27,0.5686047077178955,2.0959436893463135,0.4390905201435089,EYE-CATCHING 
0:00:00.275637,28,0.410072922706604,2.0892179012298584,0.3273429572582245,EYE-CATCHING 
0:00:00.275637,29,0.570882260799408,2.159853458404541,0.45624876022338867,EYE-CATCHING 
0:00:00.275637,30,0.4099414050579071,2.1567399501800537,0.34342899918556213,EYE-CATCHING 
0:00:00.275637,31,0.5417179465293884,2.237715005874634,0.06149118021130562,EYE-CATCHING 
