time,index,x,y,z,pose_id
0:00:00.104205,0,0.49539026618003845,0.24911485612392426,-0.7787028551101685,PHONEME 
0:00:00.104205,1,0.5139472484588623,0.20151877403259277,-0.7366594672203064,PHONEME 
0:00:00.104205,2,0.5265153050422668,0.20172487199306488,-0.737051248550415,PHONEME 
0:00:00.104205,3,0.5367153286933899,0.20338189601898193,-0.7373122572898865,PHONEME 
0:00:00.104205,4,0.4743747115135193,0.20840907096862793,-0.7238927483558655,PHONEME 
0:00:00.104205,5,0.4623172879219055,0.21229349076747894,-0.723548173904419,PHONEME 
0:00:00.104205,6,0.4541974663734436,0.2170914262533188,-0.7239208817481995,PHONEME 
0:00:00.104205,7,0.5590078830718994,0.23673593997955322,-0.4455643594264984,PHONEME 
0:00:00.104205,8,0.4438859820365906,0.2575507164001465,-0.3746490180492401,PHONEME 
0:00:00.104205,9,0.5276705622673035,0.30813926458358765,-0.6698663830757141,PHONEME 
0:00:00.104205,10,0.473613440990448,0.31237196922302246,-0.6498806476593018,PHONEME 
0:00:00.104205,11,0.6514975428581238,0.5627264976501465,-0.2793986201286316,PHONEME 
0:00:00.104205,12,0.3935440480709076,0.5806865096092224,-0.15768510103225708,PHONEME 
0:00:00.104205,13,0.7049515843391418,0.9539501667022705,-0.25149476528167725,PHONEME 
0:00:00.104205,14,0.3553469777107239,0.9238801002502441,-0.0440986268222332,PHONEME 
0:00:00.104205,15,0.6980953812599182,1.2613109350204468,-0.5413907170295715,PHONEME 
0:00:00.104205,16,0.34710872173309326,1.2323914766311646,-0.3905216455459595,PHONEME 
0:00:00.104205,17,0.7098898887634277,1.3671157360076904,-0.6416304111480713,PHONEME 
0:00:00.104205,18,0.3393953740596771,1.3308802843093872,-0.4829255938529968,PHONEME 
0:00:00.104205,19,0.684041440486908,1.35740065574646,-0.6969698071479797,PHONEME 
0:00:00.104205,20,0.3536369204521179,1.3187536001205444,-0.5761833786964417,PHONEME 
0:00:00.104205,21,0.6727362275123596,1.313111662864685,-0.5758653283119202,PHONEME 
0:00:00.104205,22,0.36250752210617065,1.281119465827942,-0.44109660387039185,PHONEME 
0:00:00.104205,23,0.6082676649093628,1.2497845888137817,-0.08765816688537598,PHONEME 
0:00:00.104205,24,0.43312034010887146,1.2675583362579346,0.09031861275434494,PHONEME 
0:00:00.104205,25,0.594079852104187,1.805176854133606,-0.007141093723475933,PHONEME 
0:00:00.104205,26,0.42963534593582153,1.8021074533462524,0.17654359340667725,PHONEME 
0:00:00.104205,27,0.5929001569747925,2.264068841934204,0.5202417969703674,PHONEME 
0:00:00.104205,28,0.43488049507141113,2.27319598197937,0.5965172052383423,PHONEME 
0:00:00.104205,29,0.5975142121315002,2.33925199508667,0.5442689061164856,PHONEME 
0:00:00.104205,30,0.4363771080970764,2.348776340484619,0.6225743889808655,PHONEME 
0:00:00.104205,31,0.5656481385231018,2.407118558883667,0.09909030795097351,PHONEME 
0:00:00.104205,32,0.4507385194301605,2.421508550643921,0.16066916286945343,PHONEME 
0:00:00.136008,0,0.4956040382385254,0.2542757987976074,-0.8884121179580688,PHONEME 
0:00:00.136008,1,0.5145918726921082,0.2059190720319748,-0.8452646136283875,PHONEME 
0:00:00.136008,2,0.5280898809432983,0.20563596487045288,-0.8457486033439636,PHONEME 
0:00:00.136008,3,0.5386594533920288,0.20652002096176147,-0.8458502888679504,PHONEME 
0:00:00.136008,4,0.47440892457962036,0.21264231204986572,-0.836732029914856,PHONEME 
0:00:00.136008,5,0.4624156951904297,0.21620851755142212,-0.8366549611091614,PHONEME 
0:00:00.136008,6,0.45415276288986206,0.22055330872535706,-0.8371602892875671,PHONEME 
0:00:00.136008,7,0.5604811906814575,0.23844081163406372,-0.5331545472145081,PHONEME 
0:00:00.136008,8,0.44335389137268066,0.26014724373817444,-0.48030686378479004,PHONEME 
0:00:00.136008,9,0.5282884240150452,0.31530869007110596,-0.7700449228286743,PHONEME 
0:00:00.136008,10,0.47361159324645996,0.323086678981781,-0.7555742263793945,PHONEME 
0:00:00.136008,11,0.6515167355537415,0.5624762773513794,-0.3297423720359802,PHONEME 
0:00:00.136008,12,0.3934827744960785,0.5831025242805481,-0.24184727668762207,PHONEME 
0:00:00.136008,13,0.7053924798965454,0.9534940719604492,-0.29938390851020813,PHONEME 
0:00:00.136008,14,0.3559111952781677,0.9265279769897461,-0.1548016369342804,PHONEME 
0:00:00.136008,15,0.6976191997528076,1.2625676393508911,-0.6258180141448975,PHONEME 
0:00:00.136008,16,0.34664878249168396,1.2228775024414062,-0.5531388521194458,PHONEME 
0:00:00.136008,17,0.7054662704467773,1.3700603246688843,-0.7342928647994995,PHONEME 
0:00:00.136008,18,0.3394048511981964,1.3220102787017822,-0.6602755784988403,PHONEME 
0:00:00.136008,19,0.6815909147262573,1.3570733070373535,-0.7968948483467102,PHONEME 
0:00:00.136008,20,0.35309454798698425,1.2958935499191284,-0.7539729475975037,PHONEME 
0:00:00.136008,21,0.6708998084068298,1.3130505084991455,-0.6638100743293762,PHONEME 
0:00:00.136008,22,0.3620932698249817,1.2601035833358765,-0.6049367785453796,PHONEME 
0:00:00.136008,23,0.6100417375564575,1.27060866355896,-0.08540252596139908,PHONEME 
0:00:00.136008,24,0.4330982565879822,1.2725428342819214,0.08795385807752609,PHONEME 
0:00:00.136008,25,0.5937906503677368,1.8162814378738403,-0.007702388800680637,PHONEME 
0:00:00.136008,26,0.4256286025047302,1.8040435314178467,0.11455553770065308,PHONEME 
0:00:00.136008,27,0.5890160799026489,2.2822790145874023,0.5254415273666382,PHONEME 
0:00:00.136008,28,0.4285023808479309,2.279895305633545,0.5519982576370239,PHONEME 
0:00:00.136008,29,0.5922309756278992,2.355567216873169,0.5492953062057495,PHONEME 
0:00:00.136008,30,0.4302963614463806,2.355194330215454,0.5810178518295288,PHONEME 
0:00:00.136008,31,0.5627155900001526,2.427762746810913,0.09911264479160309,PHONEME 
0:00:00.136008,32,0.44466710090637207,2.4294533729553223,0.10536292940378189,PHONEME 
0:00:00.207777,0,0.4959518015384674,0.2567411959171295,-0.9252805709838867,PHONEME 
0:00:00.207777,1,0.5153289437294006,0.20816020667552948,-0.8831823468208313,PHONEME 
0:00:00.207777,2,0.5294203758239746,0.20766209065914154,-0.883640468120575,PHONEME 
0:00:00.207777,3,0.5401386022567749,0.20815391838550568,-0.8837465047836304,PHONEME 
0:00:00.207777,4,0.4745182991027832,0.21481062471866608,-0.8752273321151733,PHONEME 
0:00:00.207777,5,0.46258896589279175,0.218210831284523,-0.8751823306083679,PHONEME 
0:00:00.207777,6,0.45415282249450684,0.22237762808799744,-0.8756930232048035,PHONEME 
0:00:00.207777,7,0.5616865754127502,0.23926417529582977,-0.5704983472824097,PHONEME 
0:00:00.207777,8,0.4431171417236328,0.2615636885166168,-0.5206954479217529,PHONEME 
0:00:00.207777,9,0.5290108323097229,0.31874939799308777,-0.8061226606369019,PHONEME 
0:00:00.207777,10,0.4736356735229492,0.32822713255882263,-0.7924371957778931,PHONEME 
0:00:00.207777,11,0.651739776134491,0.5624771118164062,-0.3557526469230652,PHONEME 
0:00:00.207777,12,0.39294350147247314,0.584133505821228,-0.27982011437416077,PHONEME 
0:00:00.207777,13,0.7067805528640747,0.9532051086425781,-0.3184877038002014,PHONEME 
0:00:00.207777,14,0.35561877489089966,0.9265473484992981,-0.17259110510349274,PHONEME 
0:00:00.207777,15,0.7009408473968506,1.2658467292785645,-0.6453871726989746,PHONEME 
0:00:00.207777,16,0.34663984179496765,1.2221837043762207,-0.5405446887016296,PHONEME 
0:00:00.207777,17,0.707412600517273,1.3746148347854614,-0.7520007491111755,PHONEME 
0:00:00.207777,18,0.34009936451911926,1.322134256362915,-0.6433777213096619,PHONEME 
0:00:00.207777,19,0.6850336194038391,1.3584609031677246,-0.8160226941108704,PHONEME 
0:00:00.207777,20,0.35313817858695984,1.2956587076187134,-0.7369261980056763,PHONEME 
0:00:00.207777,21,0.6740285158157349,1.3150992393493652,-0.6840585470199585,PHONEME 
0:00:00.207777,22,0.36212050914764404,1.2596732378005981,-0.5912200808525085,PHONEME 
0:00:00.207777,23,0.6104713678359985,1.2787855863571167,-0.08148659765720367,PHONEME 
0:00:00.207777,24,0.4322051405906677,1.2748407125473022,0.08390484005212784,PHONEME 
0:00:00.207777,25,0.5930612683296204,1.8246461153030396,-0.014432418160140514,PHONEME 
0:00:00.207777,26,0.4208078980445862,1.8062090873718262,0.08333197236061096,PHONEME 
0:00:00.207777,27,0.5847998857498169,2.293294906616211,0.5371339321136475,PHONEME 
0:00:00.207777,28,0.4211258292198181,2.287139654159546,0.5371721386909485,PHONEME 
0:00:00.207777,29,0.586693286895752,2.3655762672424316,0.5632594227790833,PHONEME 
0:00:00.207777,30,0.42269977927207947,2.362870931625366,0.5680060386657715,PHONEME 
0:00:00.207777,31,0.560058057308197,2.443096160888672,0.10844483226537704,PHONEME 
0:00:00.207777,32,0.4384293556213379,2.43864107131958,0.08709792047739029,PHONEME 
0:00:00.255800,0,0.49620503187179565,0.25937420129776,-0.9578795433044434,PHONEME 
0:00:00.255800,1,0.5159429907798767,0.21025070548057556,-0.9162119626998901,PHONEME 
0:00:00.255800,2,0.5304290056228638,0.20960813760757446,-0.9166558980941772,PHONEME 
0:00:00.255800,3,0.5412400364875793,0.20984776318073273,-0.916761577129364,PHONEME 
0:00:00.255800,4,0.4746161103248596,0.21693585813045502,-0.9093360900878906,PHONEME 
0:00:00.255800,5,0.4627296030521393,0.22016434371471405,-0.9093152284622192,PHONEME 
0:00:00.255800,6,0.4541521966457367,0.22408747673034668,-0.9098268747329712,PHONEME 
0:00:00.255800,7,0.5626496076583862,0.24028517305850983,-0.5994340181350708,PHONEME 
0:00:00.255800,8,0.44293421506881714,0.26282960176467896,-0.5551962852478027,PHONEME 
0:00:00.255800,9,0.5294328331947327,0.321648508310318,-0.8365591764450073,PHONEME 
0:00:00.255800,10,0.4736604690551758,0.33190396428108215,-0.8245114088058472,PHONEME 
0:00:00.255800,11,0.6519994139671326,0.562464714050293,-0.37451428174972534,PHONEME 
0:00:00.255800,12,0.3921128213405609,0.5844647288322449,-0.3119918704032898,PHONEME 
0:00:00.255800,13,0.707181453704834,0.9530492424964905,-0.3271041214466095,PHONEME 
0:00:00.255800,14,0.35512712597846985,0.9265245795249939,-0.20197851955890656,PHONEME 
0:00:00.255800,15,0.7028161883354187,1.2715073823928833,-0.6453065276145935,PHONEME 
0:00:00.255800,16,0.3473517894744873,1.222105860710144,-0.5590260624885559,PHONEME 
0:00:00.255800,17,0.7090898752212524,1.381871223449707,-0.7492615580558777,PHONEME 
0:00:00.255800,18,0.342376172542572,1.3222123384475708,-0.6609625220298767,PHONEME 
0:00:00.255800,19,0.6877164244651794,1.3635464906692505,-0.8145411610603333,PHONEME 
0:00:00.255800,20,0.3548400402069092,1.296810269355774,-0.7531393766403198,PHONEME 
0:00:00.255800,21,0.6763978600502014,1.3205424547195435,-0.6841738820075989,PHONEME 
0:00:00.255800,22,0.3636733293533325,1.2605876922607422,-0.6084830164909363,PHONEME 
