time,index,x,y,z,pose_id
0:00:00.263477,0,0.4715702533721924,0.2877408266067505,-0.7631511688232422,BIRTHMARK 
0:00:00.263477,1,0.4903737008571625,0.24210166931152344,-0.7202246189117432,BIRTHMARK 
0:00:00.263477,2,0.5028152465820312,0.24154949188232422,-0.7206430435180664,BIRTHMARK 
0:00:00.263477,3,0.5139077305793762,0.2420114278793335,-0.7208807468414307,BIRTHMARK 
0:00:00.263477,4,0.4495115876197815,0.24846720695495605,-0.7116959095001221,BIRTHMARK 
0:00:00.263477,5,0.4364606440067291,0.2526834011077881,-0.7113746404647827,BIRTHMARK 
0:00:00.263477,6,0.426683247089386,0.25821495056152344,-0.7117844223976135,BIRTHMARK 
0:00:00.263477,7,0.5339704751968384,0.2723725438117981,-0.428973913192749,BIRTHMARK 
0:00:00.263477,8,0.4153330326080322,0.2975156903266907,-0.376041978597641,BIRTHMARK 
0:00:00.263477,9,0.501710057258606,0.34951353073120117,-0.6540171504020691,BIRTHMARK 
0:00:00.263477,10,0.4522663950920105,0.35511666536331177,-0.6395382881164551,BIRTHMARK 
0:00:00.263477,11,0.6186351180076599,0.590569257736206,-0.25994643568992615,BIRTHMARK 
0:00:00.263477,12,0.36312755942344666,0.59886634349823,-0.16678565740585327,BIRTHMARK 
0:00:00.263477,13,0.6679370403289795,0.950025200843811,-0.21020254492759705,BIRTHMARK 
0:00:00.263477,14,0.3189181089401245,0.9422361850738525,-0.08634889125823975,BIRTHMARK 
0:00:00.263477,15,0.7086420655250549,1.2945210933685303,-0.49082261323928833,BIRTHMARK 
0:00:00.263477,16,0.3037096858024597,1.247529149055481,-0.4387069344520569,BIRTHMARK 
0:00:00.263477,17,0.7281684875488281,1.4001014232635498,-0.5847733616828918,BIRTHMARK 
0:00:00.263477,18,0.29553961753845215,1.3440203666687012,-0.5302269458770752,BIRTHMARK 
0:00:00.263477,19,0.7057803869247437,1.4016621112823486,-0.6453102231025696,BIRTHMARK 
0:00:00.263477,20,0.3082144260406494,1.325246810913086,-0.6252818703651428,BIRTHMARK 
0:00:00.263477,21,0.6895913481712341,1.3618693351745605,-0.5277005434036255,BIRTHMARK 
0:00:00.263477,22,0.31737250089645386,1.2915278673171997,-0.48999929428100586,BIRTHMARK 
