time,index,x,y,z,pose_id
0:00:00.114730,0,0.48184388875961304,0.3174535036087036,-0.5787824988365173,BUDDHISM 
0:00:00.114730,1,0.5058522820472717,0.2628612518310547,-0.5129697322845459,BUDDHISM 
0:00:00.114730,2,0.5167655944824219,0.26222121715545654,-0.5130235552787781,BUDDHISM 
0:00:00.114730,3,0.5319238901138306,0.25930237770080566,-0.5125001668930054,BUDDHISM 
0:00:00.114730,4,0.45719099044799805,0.2712991237640381,-0.5126076936721802,BUDDHISM 
0:00:00.114730,5,0.4375533163547516,0.2748616933822632,-0.5119600296020508,BUDDHISM 
0:00:00.114730,6,0.4241054058074951,0.2779184579849243,-0.5124523043632507,BUDDHISM 
0:00:00.114730,7,0.5536767244338989,0.27878427505493164,-0.13109475374221802,BUDDHISM 
0:00:00.114730,8,0.40603992342948914,0.30351102352142334,-0.1209682896733284,BUDDHISM 
0:00:00.114730,9,0.5138282775878906,0.37099942564964294,-0.44472429156303406,BUDDHISM 
0:00:00.114730,10,0.45449164509773254,0.37754249572753906,-0.4436180591583252,BUDDHISM 
0:00:00.114730,11,0.6905760765075684,0.582557201385498,0.013906125910580158,BUDDHISM 
0:00:00.114730,12,0.31215691566467285,0.5981646180152893,0.020869966596364975,BUDDHISM 
0:00:00.114730,13,0.8194789886474609,0.9400498270988464,-0.4150586724281311,BUDDHISM 
0:00:00.114730,14,0.14670664072036743,0.9793577194213867,-0.5274732112884521,BUDDHISM 
0:00:00.114730,15,0.6734873056411743,0.8651586174964905,-1.0998539924621582,BUDDHISM 
0:00:00.114730,16,0.32766586542129517,0.7497146725654602,-1.3542400598526,BUDDHISM 
0:00:00.114730,17,0.6225835680961609,0.8453803062438965,-1.2419930696487427,BUDDHISM 
0:00:00.114730,18,0.38436317443847656,0.7126097679138184,-1.5066990852355957,BUDDHISM 
0:00:00.114730,19,0.6063467264175415,0.7743661999702454,-1.1769658327102661,BUDDHISM 
0:00:00.114730,20,0.39524364471435547,0.6624373197555542,-1.4261547327041626,BUDDHISM 
0:00:00.114730,21,0.6131193041801453,0.7770665287971497,-1.089038372039795,BUDDHISM 
0:00:00.114730,22,0.3881479501724243,0.6698521971702576,-1.3412257432937622,BUDDHISM 
0:00:00.114730,23,0.6358795166015625,1.2452362775802612,-0.0375504307448864,BUDDHISM 
0:00:00.114730,24,0.3510059714317322,1.2549408674240112,0.042078897356987,BUDDHISM 
0:00:00.114730,25,0.6315317749977112,1.815224051475525,-0.14787256717681885,BUDDHISM 
0:00:00.114730,26,0.36436039209365845,1.8126847743988037,0.09356630593538284,BUDDHISM 
0:00:00.114730,27,0.6326317191123962,2.328303813934326,0.1787579208612442,BUDDHISM 
