time,index,x,y,z,pose_id
0:00:00.107608,0,0.42922860383987427,0.24784040451049805,-1.0316249132156372,CALGARY 
0:00:00.107608,1,0.4589717984199524,0.20193256437778473,-0.9843013882637024,CALGARY 
0:00:00.107608,2,0.4731067717075348,0.20180153846740723,-0.9845384359359741,CALGARY 
0:00:00.107608,3,0.48806995153427124,0.2022709846496582,-0.9841703176498413,CALGARY 
0:00:00.107608,4,0.4045185148715973,0.20402301847934723,-0.9721401929855347,CALGARY 
0:00:00.107608,5,0.3874090909957886,0.20539508759975433,-0.9721096158027649,CALGARY 
0:00:00.107608,6,0.37391823530197144,0.20789408683776855,-0.9724379777908325,CALGARY 
0:00:00.107608,7,0.51119065284729,0.22795718908309937,-0.6072173118591309,CALGARY 
0:00:00.107608,8,0.36333751678466797,0.2363845258951187,-0.5455124974250793,CALGARY 
0:00:00.107608,9,0.4625477194786072,0.30320608615875244,-0.8920429348945618,CALGARY 
0:00:00.107608,10,0.4008268415927887,0.3038029670715332,-0.8741956949234009,CALGARY 
0:00:00.107608,11,0.6274482607841492,0.5480711460113525,-0.3432762026786804,CALGARY 
0:00:00.107608,12,0.263590544462204,0.5244225263595581,-0.2322097271680832,CALGARY 
0:00:00.107608,13,0.6464570760726929,0.9370754957199097,-0.5797871947288513,CALGARY 
0:00:00.107608,14,0.19282567501068115,0.9556787014007568,-0.4749113917350769,CALGARY 
0:00:00.107608,15,0.6305038928985596,0.9575250148773193,-1.440500259399414,CALGARY 
0:00:00.107608,16,0.14614516496658325,0.8026635646820068,-1.452101707458496,CALGARY 
0:00:00.107608,17,0.6341570615768433,0.9175034165382385,-1.6088804006576538,CALGARY 
0:00:00.107608,18,0.14006778597831726,0.7584191560745239,-1.6230812072753906,CALGARY 
0:00:00.107608,19,0.6420179009437561,0.846631646156311,-1.6538150310516357,CALGARY 
0:00:00.107608,20,0.1442340910434723,0.6924434900283813,-1.6500062942504883,CALGARY 
0:00:00.107608,21,0.6359536051750183,0.8499370813369751,-1.4775053262710571,CALGARY 
0:00:00.107608,22,0.14933961629867554,0.7039073705673218,-1.4844647645950317,CALGARY 
0:00:00.107608,23,0.516887903213501,1.14390230178833,-0.040664225816726685,CALGARY 
0:00:00.107608,24,0.29642027616500854,1.073625922203064,0.04351867362856865,CALGARY 
0:00:00.107608,25,0.49927836656570435,1.6086788177490234,0.08913450688123703,CALGARY 
0:00:00.107608,26,0.2695513963699341,1.5972363948822021,0.29358378052711487,CALGARY 
0:00:00.107608,27,0.4903434216976166,2.0334763526916504,0.6659911870956421,CALGARY 
