time,index,x,y,z,pose_id
0:00:00.094042,0,0.4798493981361389,0.2826939821243286,-0.802101731300354,BLEMISH 
0:00:00.094042,1,0.4967496991157532,0.23970748484134674,-0.7567493319511414,BLEMISH 
0:00:00.094042,2,0.5082505941390991,0.2396787405014038,-0.7571524977684021,BLEMISH 
0:00:00.094042,3,0.5193907022476196,0.2404242902994156,-0.7573981881141663,BLEMISH 
0:00:00.094042,4,0.45700281858444214,0.24542081356048584,-0.7487868070602417,BLEMISH 
0:00:00.094042,5,0.44294804334640503,0.2506685256958008,-0.7484228014945984,BLEMISH 
0:00:00.094042,6,0.4307746887207031,0.2574918270111084,-0.7488139867782593,BLEMISH 
0:00:00.094042,7,0.5379363894462585,0.27058351039886475,-0.4483758807182312,BLEMISH 
0:00:00.094042,8,0.41545000672340393,0.29759055376052856,-0.3965395987033844,BLEMISH 
0:00:00.094042,9,0.5073684453964233,0.34568071365356445,-0.6870923042297363,BLEMISH 
0:00:00.094042,10,0.4587269723415375,0.3543422818183899,-0.672716498374939,BLEMISH 
0:00:00.094042,11,0.6243937015533447,0.5944878458976746,-0.28333622217178345,BLEMISH 
0:00:00.094042,12,0.35910728573799133,0.6078388094902039,-0.17817646265029907,BLEMISH 
0:00:00.094042,13,0.6733861565589905,0.9732693433761597,-0.2510564923286438,BLEMISH 
0:00:00.094042,14,0.31782639026641846,0.9582396745681763,-0.08257277309894562,BLEMISH 
0:00:00.094042,15,0.6860166788101196,1.3125628232955933,-0.5574297308921814,BLEMISH 
0:00:00.094042,16,0.3131636679172516,1.2856333255767822,-0.4498985707759857,BLEMISH 
0:00:00.094042,17,0.713209867477417,1.431467890739441,-0.6619092226028442,BLEMISH 
0:00:00.094042,18,0.30327340960502625,1.3856103420257568,-0.5464143753051758,BLEMISH 
0:00:00.094042,19,0.6860098838806152,1.4347609281539917,-0.7202078104019165,BLEMISH 
0:00:00.094042,20,0.31941652297973633,1.3719091415405273,-0.6439110636711121,BLEMISH 
0:00:00.094042,21,0.6714788675308228,1.389991044998169,-0.5946723222732544,BLEMISH 
0:00:00.094042,22,0.3287161588668823,1.3341665267944336,-0.5020285248756409,BLEMISH 
0:00:00.094042,23,0.5841819643974304,1.2872735261917114,-0.09897071868181229,BLEMISH 
0:00:00.094042,24,0.41100460290908813,1.2968239784240723,0.10162655264139175,BLEMISH 
0:00:00.094042,25,0.5665427446365356,1.8375561237335205,0.02130875550210476,BLEMISH 
0:00:00.094042,26,0.4003163278102875,1.8447730541229248,0.23117868602275848,BLEMISH 
0:00:00.094042,27,0.5622085332870483,2.29813814163208,0.6091175675392151,BLEMISH 
